cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730193024,0.431131961032614,-0.0027246100057929743,-0.00045876116392071296,-0.0004019183841633992,-0.0005437056574060095,-0.0010880184679749624,0.0,-0.000384880013569053,,,,,,0.053191258417473346,9
60730193031,0.6977738644910488,0.4438156987948999,0.33934631835643403,0.11043036837100015,-0.006640784175622743,0.004060015501958244,0.1267658186864037,0.21542418276470715,,,,,,0.24137193534885368,9
60730193032,0.5336236468505706,0.3633947274741039,0.3026634791959406,0.10640607604927485,-0.0022504741905649043,-0.0036847192433281974,0.0,-0.000465657708340481,,,,,,0.16246088480345705,9
60730193033,0.6033999778613105,0.12810212149515324,0.07994982264816963,-0.0010291457286432056,,-0.001389852388507202,0.0,-0.0005142857142857447,,,,,,0.11550266259617104,8
60730194031,0.5270850844703017,0.253729059169474,0.05153861074159079,-0.0003006101405773869,-0.005178668822940914,0.05319056957981405,-0.002225549498830638,-0.0010969275683790744,,,,,,0.10959269599130657,9
60730194032,0.361938702744039,0.2456770628644824,-0.0012660484226941291,-0.00047551695545861516,-0.0005570541692704845,-0.0011547343079282794,0.0,-0.0006183946333297953,,,,,,0.07544300213998001,9
60730194033,0.8892799627325012,0.6835565333171807,0.4703390333002426,0.34554602093286796,0.2399402281478585,0.16270256191179058,0.3560134169228574,0.346540872810479,0.9964461494126456,,,,,0.49892941994315826,10
60730194041,0.5428939476905801,0.35668872538072405,0.2053440995352038,-0.0008721173604439712,0.1807045016250335,0.07510562684493846,0.07625213662262528,-0.0010794076774961177,,,,,,0.17937968908264562,9
60730194042,0.4639870590854009,0.19505041630624578,0.3279050660475468,0.0,-0.0003332810975184923,-0.001102203972450311,-0.0005788165350555835,0.0,,,,,,0.12311602997927114,9
60730194051,0.3226448210494215,0.1480106991783457,-0.00028887001780066854,-0.0005907118381581261,-0.0005907118381581306,0.0,0.0,,0.0,,,,,0.05864815331670629,9
60730194052,0.2929998316990104,0.12581116261551736,-0.0037213648422713486,-0.0005702151589813993,-0.0004993948541178453,0.0,0.0,,,,,,,0.05914571706559387,8
60730194053,0.5531740229950536,0.0785901505508769,0.04854878172024491,-0.004263322911662367,-0.0010478514526544268,-0.001047851452654356,-0.0006126178055811171,0.0,,,,,,0.0841676639554529,9
60730194061,0.38171313595423967,0.22696314936373937,-0.002938668261439416,-0.00038797078117355164,-0.0011109533838121125,-0.0012695096827241748,0.0,,,,,,,0.08613845474411853,8
60730194062,0.5979727948302574,0.36240550074695954,0.0753236519179602,0.11026243103021617,0.3381799651764041,-0.006129578407566015,-0.003793320825614742,-0.000558307515236845,,,,,,0.1842078921191725,9
60730194063,0.7198912649494428,0.17156703479146718,0.34172453912272477,,-0.0005518866073336094,-0.0011520889719910021,0.0,,,,,,,0.20524647721405173,7
60730195011,0.6515842630314101,0.2482116543455858,0.31155974181881824,-0.0023041360205626462,-0.0011430297550365635,-0.004978122861549517,-0.0023041360205626115,-0.0005293793476484602,,,,,,0.15001210689880679,9
60730195012,0.5807437668087938,0.33405812666175383,-0.0034823410758167395,-0.00038033906314486335,0.07632335223660892,0.06717962451098917,-0.004270816839013166,0.19137523886018368,0.0,,,,,0.1379496235667061,10
60730195021,0.5286981416604556,0.1097456875364328,0.0,0.0,-0.00072878117437092,-0.0004273751593665053,,,,,,,,0.10621461214385848,7
60730195022,0.21732329024737085,0.0,,,0.0,0.0,,,,,,,,0.05433082256184271,5
60730195023,0.5701986739842607,0.2879335137314465,-0.003205890225948151,-0.0011353288326696048,-0.0035860033794887355,-0.005961474826265014,-0.0010476995785259858,0.0,,,,,,0.1053994738591012,9
60730195031,0.6216751958125944,0.38000463009265384,0.36905907127331466,-0.004084603261429857,0.05822473277153063,0.10285828140329223,0.08074554552523565,-0.0017090402383092174,,,,,,0.2008467266723603,9
60730195032,0.7511479017011624,0.44443144353170067,0.13841861822107793,0.050181090872866055,0.07573187378549753,0.13746797187116794,0.19867519356633823,-0.0004213699571032746,,,,,,0.22445409044908848,9
